city_id,city_name,country,region,cost_of_living_index,rent_index,restaurant_price_index,latitude,longitude,travel_month,season,duration_days,num_travelers,accommodation_tier,travel_style,activity_density,flight_distance_km,num_stops,seasonality_multiplier,total_cost
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,9,shoulder,14,4,luxury,backpacker,low,16309.8,3,1.2,10136.36
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,4,shoulder,5,4,luxury,explorer,medium,15332.5,1,1.2,10951.99
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,10,shoulder,10,2,budget,luxury,high,8069.8,2,1.2,6171.04
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,3,off-peak,7,2,budget,luxury,medium,11008.1,2,1.0,6010.92
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,3,off-peak,14,4,budget,luxury,low,12538.0,3,1.0,10514.12
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,10,shoulder,3,2,luxury,explorer,high,0.0,1,1.2,1845.51
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,9,shoulder,7,4,luxury,explorer,low,3359.4,2,1.2,3586.85
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,12,peak,10,4,mid,explorer,high,8526.2,2,1.5,10416.45
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,7,peak,21,1,budget,backpacker,low,2489.0,3,1.5,1723.8
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,4,shoulder,7,4,mid,luxury,low,550.4,2,1.2,7699.5
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,6,peak,7,1,budget,backpacker,medium,5837.2,2,1.5,1659.11
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,10,shoulder,3,4,luxury,luxury,medium,6889.9,1,1.2,7080.4
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,7,peak,10,4,mid,explorer,medium,6166.1,2,1.5,9014.46
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,7,peak,3,2,mid,backpacker,medium,5863.2,1,1.5,2319.91
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,11,off-peak,3,3,budget,explorer,high,6572.5,1,1.0,3503.91
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,5,shoulder,5,1,budget,backpacker,medium,6796.3,1,1.2,1385.24
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,1,off-peak,14,2,mid,backpacker,high,5422.0,3,1.0,4550.58
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,11,off-peak,7,2,luxury,luxury,low,7925.3,2,1.0,4605.8
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,12,peak,21,3,budget,explorer,medium,10851.7,3,1.5,12515.13
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,7,peak,10,1,mid,luxury,high,13932.0,2,1.5,3432.05
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,3,off-peak,10,2,budget,luxury,high,16309.8,2,1.0,6468.11
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,10,shoulder,14,4,luxury,explorer,medium,15332.5,3,1.2,16618.65
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,2,off-peak,7,2,mid,luxury,medium,8069.8,2,1.0,4172.99
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,9,shoulder,3,3,budget,luxury,low,11008.1,1,1.2,6297.49
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,5,shoulder,21,1,mid,luxury,medium,12538.0,3,1.2,4126.6
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,11,off-peak,10,3,mid,luxury,low,0.0,2,1.0,9385.88
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,10,shoulder,3,2,budget,explorer,high,3359.4,1,1.2,1394.01
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,10,shoulder,14,4,mid,backpacker,medium,8526.2,3,1.2,7600.34
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,2,off-peak,14,4,budget,explorer,low,2489.0,3,1.0,4795.85
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,11,off-peak,7,1,budget,backpacker,high,550.4,2,1.0,1124.67
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,9,shoulder,5,1,luxury,luxury,medium,5837.2,1,1.2,2994.56
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,7,peak,7,2,budget,explorer,high,6889.9,2,1.5,4519.01
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,9,shoulder,3,4,budget,explorer,high,6166.1,1,1.2,5413.11
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,7,peak,10,2,budget,backpacker,high,5863.2,2,1.5,4577.86
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,7,peak,10,1,mid,backpacker,low,6572.5,2,1.5,1812.67
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,12,peak,21,4,budget,luxury,high,6796.3,3,1.5,30905.64
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,5,shoulder,14,2,luxury,luxury,high,5422.0,3,1.2,8752.8
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,3,off-peak,10,1,mid,luxury,low,7925.3,2,1.0,2715.53
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,9,shoulder,7,4,mid,explorer,high,10851.7,2,1.2,9498.88
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,11,off-peak,10,3,luxury,luxury,medium,13932.0,2,1.0,8614.66
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,7,peak,14,2,mid,backpacker,low,16309.8,3,1.5,5173.76
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,8,peak,10,2,luxury,luxury,low,15332.5,2,1.5,10780.75
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,7,peak,21,1,budget,backpacker,medium,8069.8,3,1.5,2844.49
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,11,off-peak,3,2,mid,explorer,high,11008.1,1,1.0,3412.32
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,2,off-peak,7,1,budget,luxury,medium,12538.0,2,1.0,2134.51
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,4,shoulder,14,1,mid,backpacker,low,0.0,3,1.2,2513.75
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,11,off-peak,21,4,mid,explorer,high,3359.4,3,1.0,10942.89
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,1,off-peak,3,3,budget,luxury,low,8526.2,1,1.0,4447.35
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,6,peak,21,4,mid,explorer,low,2489.0,3,1.5,10332.11
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,12,peak,10,2,mid,explorer,low,550.4,2,1.5,3572.03
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,3,off-peak,3,1,budget,explorer,low,5837.2,1,1.0,1130.02
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,2,off-peak,21,1,luxury,explorer,low,6889.9,3,1.0,4317.16
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,8,peak,7,2,budget,luxury,low,6166.1,2,1.5,5500.9
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,8,peak,21,1,luxury,luxury,high,5863.2,3,1.5,11531.84
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,11,off-peak,21,1,mid,luxury,medium,6572.5,3,1.0,4362.45
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,1,off-peak,10,2,budget,explorer,low,6796.3,2,1.0,3760.89
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,4,shoulder,3,1,mid,backpacker,low,5422.0,1,1.2,1007.09
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,11,off-peak,3,2,budget,luxury,low,7925.3,1,1.0,3035.82
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,12,peak,5,1,mid,luxury,low,10851.7,1,1.5,2742.42
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,11,off-peak,5,2,luxury,explorer,medium,13932.0,1,1.0,3831.3
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,5,2,budget,explorer,medium,16309.8,1,1.0,4301.18
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,6,peak,3,4,budget,explorer,low,15332.5,1,1.5,8706.22
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,2,off-peak,21,3,luxury,luxury,medium,8069.8,3,1.0,14063.11
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,7,peak,7,4,budget,luxury,high,11008.1,2,1.5,15134.91
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,10,shoulder,5,3,budget,luxury,medium,12538.0,1,1.2,6495.61
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,11,off-peak,21,2,mid,backpacker,high,0.0,3,1.0,6818.13
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,12,peak,7,4,budget,explorer,low,3359.4,2,1.5,3506.6
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,7,peak,14,2,luxury,luxury,high,8526.2,3,1.5,9213.69
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,1,off-peak,5,1,luxury,backpacker,medium,2489.0,1,1.0,888.33
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,4,shoulder,14,1,budget,backpacker,medium,550.4,3,1.2,1681.68
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,8,peak,7,2,budget,explorer,low,5837.2,2,1.5,3774.7
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,12,peak,14,4,luxury,explorer,low,6889.9,3,1.5,11835.56
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,5,shoulder,7,1,luxury,explorer,high,6166.1,2,1.2,2540.04
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,4,shoulder,21,3,mid,backpacker,low,5863.2,3,1.2,6935.43
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,9,shoulder,3,2,luxury,luxury,high,6572.5,1,1.2,3342.66
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,9,shoulder,7,2,mid,luxury,low,6796.3,2,1.2,5746.04
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,2,off-peak,10,1,budget,backpacker,high,5422.0,2,1.0,2106.02
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,3,off-peak,3,2,luxury,luxury,low,7925.3,1,1.0,3042.84
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,4,shoulder,14,1,mid,luxury,medium,10851.7,3,1.2,4631.37
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,4,shoulder,10,2,luxury,backpacker,medium,13932.0,2,1.2,5050.05
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,5,shoulder,14,4,luxury,backpacker,medium,16309.8,3,1.2,10987.82
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,6,peak,10,4,budget,explorer,medium,15332.5,2,1.5,12330.35
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,7,peak,14,4,budget,explorer,low,8069.8,3,1.5,8631.45
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,2,off-peak,7,2,luxury,luxury,low,11008.1,2,1.0,5737.38
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,5,shoulder,10,4,mid,explorer,medium,12538.0,2,1.2,8158.81
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,2,off-peak,7,2,luxury,explorer,low,0.0,2,1.0,3322.83
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,3,off-peak,5,1,budget,luxury,high,3359.4,1,1.0,1265.9
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,7,peak,10,3,mid,explorer,medium,8526.2,2,1.5,6123.72
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,11,off-peak,14,1,mid,backpacker,low,2489.0,3,1.0,1129.51
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,4,shoulder,10,3,luxury,explorer,high,550.4,2,1.2,6732.07
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,12,peak,10,3,luxury,backpacker,high,5837.2,2,1.5,7730.88
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,4,shoulder,5,4,budget,explorer,high,6889.9,1,1.2,7139.9
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,12,peak,21,1,luxury,luxury,high,6166.1,3,1.5,9752.32
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,11,off-peak,5,3,budget,luxury,high,5863.2,1,1.0,6929.83
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,11,off-peak,5,1,budget,backpacker,high,6572.5,1,1.0,1404.9
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,12,peak,14,1,luxury,backpacker,medium,6796.3,3,1.5,3668.14
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,3,off-peak,10,3,luxury,explorer,high,5422.0,2,1.0,7185.21
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,7,peak,14,3,luxury,explorer,high,7925.3,3,1.5,10170.07
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,2,off-peak,3,3,budget,explorer,high,10851.7,1,1.0,5138.25
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,12,peak,7,1,budget,explorer,low,13932.0,2,1.5,2256.19
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,3,4,luxury,explorer,high,16309.8,1,1.0,8252.67
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,3,off-peak,7,2,luxury,backpacker,low,15332.5,2,1.0,5393.93
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,8,peak,5,1,mid,luxury,low,8069.8,1,1.5,2032.68
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,3,off-peak,5,3,mid,explorer,high,11008.1,1,1.0,6304.44
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,10,shoulder,3,2,budget,explorer,low,12538.0,1,1.2,3074.09
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,6,peak,3,2,mid,explorer,high,0.0,1,1.5,1891.46
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,2,off-peak,3,1,mid,backpacker,high,3359.4,1,1.0,597.27
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,2,off-peak,5,1,mid,luxury,high,8526.2,1,1.0,1903.67
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,5,shoulder,10,4,mid,luxury,medium,2489.0,2,1.2,8749.62
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,6,peak,7,2,mid,luxury,medium,550.4,2,1.5,5498.28
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,7,peak,14,1,mid,explorer,low,5837.2,3,1.5,4067.35
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,7,peak,21,2,budget,luxury,low,6889.9,3,1.5,14323.3
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,9,shoulder,7,2,mid,explorer,high,6166.1,2,1.2,3793.91
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,9,shoulder,10,2,budget,luxury,medium,5863.2,2,1.2,6626.89
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,1,off-peak,21,3,budget,luxury,medium,6572.5,3,1.0,12518.4
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,8,peak,10,1,mid,explorer,medium,6796.3,2,1.5,2703.02
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,11,off-peak,21,1,luxury,explorer,medium,5422.0,3,1.0,3793.67
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,9,shoulder,14,1,budget,explorer,low,7925.3,3,1.2,2168.79
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,5,shoulder,21,4,budget,explorer,low,10851.7,3,1.2,11858.88
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,4,shoulder,5,2,luxury,luxury,low,13932.0,1,1.2,4516.03
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,10,1,budget,explorer,medium,16309.8,2,1.0,2480.81
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,5,shoulder,21,4,luxury,backpacker,high,15332.5,3,1.2,19325.74
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,3,off-peak,14,4,budget,luxury,medium,8069.8,3,1.0,12903.6
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,10,shoulder,3,3,mid,luxury,high,11008.1,1,1.2,6012.12
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,12,peak,21,4,luxury,luxury,high,12538.0,3,1.5,22278.78
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,4,shoulder,5,3,budget,explorer,low,0.0,1,1.2,2476.74
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,2,off-peak,3,3,luxury,luxury,low,3359.4,1,1.0,2285.17
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,6,peak,5,3,mid,luxury,high,8526.2,1,1.5,6705.68
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,1,off-peak,7,1,luxury,luxury,low,2489.0,2,1.0,1842.96
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,6,peak,7,2,luxury,luxury,high,550.4,2,1.5,5608.97
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,10,shoulder,5,1,mid,backpacker,high,5837.2,1,1.2,1723.85
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,5,shoulder,5,4,luxury,explorer,low,6889.9,1,1.2,5955.24
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,10,shoulder,7,2,luxury,luxury,high,6166.1,2,1.2,6089.59
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,9,shoulder,21,1,mid,luxury,high,5863.2,3,1.2,8427.23
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,8,peak,21,2,mid,explorer,high,6572.5,3,1.5,8655.49
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,6,peak,5,2,luxury,backpacker,high,6796.3,1,1.5,3645.53
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,12,peak,3,2,mid,luxury,medium,5422.0,1,1.5,2992.51
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,3,off-peak,3,4,mid,explorer,high,7925.3,1,1.0,6084.54
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,8,peak,7,4,mid,backpacker,high,10851.7,2,1.5,8591.23
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,4,shoulder,21,4,budget,backpacker,medium,13932.0,3,1.2,10561.72
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,10,shoulder,3,3,mid,luxury,low,16309.8,1,1.2,5949.43
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,8,peak,7,2,budget,backpacker,high,15332.5,2,1.5,5276.32
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,4,shoulder,21,1,mid,luxury,high,8069.8,3,1.2,5971.71
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,3,off-peak,10,4,luxury,backpacker,low,11008.1,2,1.0,8763.51
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,2,off-peak,7,4,budget,backpacker,low,12538.0,2,1.0,7030.93
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,10,shoulder,10,2,luxury,luxury,medium,0.0,2,1.2,9177.06
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,4,shoulder,3,1,budget,explorer,medium,3359.4,1,1.2,630.24
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,3,off-peak,21,4,luxury,luxury,high,8526.2,3,1.0,21638.18
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,2,off-peak,10,4,mid,luxury,high,2489.0,2,1.0,9353.62
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,2,off-peak,3,1,mid,luxury,high,550.4,1,1.0,1017.99
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,9,shoulder,5,1,luxury,luxury,high,5837.2,1,1.2,2839.84
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,2,off-peak,14,2,mid,explorer,high,6889.9,3,1.0,6309.12
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,12,peak,10,3,luxury,backpacker,low,6166.1,2,1.5,5265.43
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,9,shoulder,5,4,luxury,backpacker,medium,5863.2,1,1.2,6019.54
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,9,shoulder,14,4,budget,luxury,high,6572.5,3,1.2,14368.72
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,11,off-peak,3,2,luxury,backpacker,low,6796.3,1,1.0,2314.48
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,10,shoulder,21,2,budget,luxury,medium,5422.0,3,1.2,10020.17
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,3,off-peak,14,2,luxury,backpacker,low,7925.3,3,1.0,3736.54
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,9,shoulder,7,1,budget,backpacker,high,10851.7,2,1.2,2069.15
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,3,off-peak,10,1,budget,explorer,low,13932.0,2,1.0,2375.23
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,9,shoulder,7,4,budget,luxury,medium,16309.8,2,1.2,10250.51
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,6,peak,14,2,luxury,backpacker,high,15332.5,3,1.5,9426.46
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,1,off-peak,5,1,budget,backpacker,medium,8069.8,1,1.0,1382.51
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,3,off-peak,14,2,luxury,explorer,medium,11008.1,3,1.0,6955.41
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,3,off-peak,21,4,budget,luxury,medium,12538.0,3,1.0,14229.08
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,3,off-peak,10,4,budget,explorer,high,0.0,2,1.0,8063.43
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,7,peak,21,2,luxury,backpacker,low,3359.4,3,1.5,4140.56
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,11,off-peak,21,2,luxury,explorer,high,8526.2,3,1.0,7567.66
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,11,off-peak,21,2,mid,backpacker,medium,2489.0,3,1.0,3824.45
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,1,off-peak,14,2,budget,explorer,low,550.4,3,1.0,3060.68
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,9,shoulder,3,4,budget,explorer,high,5837.2,1,1.2,5945.47
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,5,shoulder,5,2,mid,backpacker,low,6889.9,1,1.2,2758.44
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,7,peak,5,4,budget,backpacker,low,6166.1,1,1.5,4259.19
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,10,shoulder,10,1,luxury,explorer,high,5863.2,2,1.2,3752.77
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,10,shoulder,7,3,luxury,backpacker,low,6572.5,2,1.2,4334.34
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,7,peak,5,3,luxury,luxury,high,6796.3,1,1.5,9186.51
